Stock,Date,Opnprc,Hiprc,Loprc,Clsprc,Volume,Amount,ToverOs,OutShares,Dsmvosd,Dsmvtll,Dretwd,Dretnd,Adjprcwd,Adjprcnd,Trdsta,Ahshrtrd_D,Ahvaltrd_D,PreClosePrice,ChangeRatio,LimitDown,LimitUp,LimitStatus
2594,11/16/2022,265.78,266.6,260.1,261.08,10354941,2719934793,0.889016,1164764604,304096742.8,473375336.6,-0.022172,-0.022172,266.436951,261.078928,1,0,0,267,-0.022172,240.3,293.7,0
2594,11/17/2022,259.91,259.91,253.58,257,11126057,2842104513,0.955219,1164764604,299344503.2,465977713.7,-0.015627,-0.015627,262.273236,256.998945,1,0,0,261.08,-0.015627,234.97,287.19,0
2594,11/18/2022,257.77,259.56,253.5,254.68,10118376,2595461705,0.868706,1164764604,296642249.4,461771222.3,-0.009027,-0.009027,259.905633,254.678955,1,0,0,257,-0.009027,231.3,282.7,0
2594,11/21/2022,252.84,254.6,248.51,254.2,8251507,2082807825,0.708427,1164764604,296083162.3,460900913.7,-0.001885,-0.001885,259.415784,254.198957,1,0,0,254.68,-0.001885,229.21,280.15,0
2594,11/22/2022,255,255.25,250,250.49,8014551,2013576333,0.688083,1164764604,291761885.7,454174153.8,-0.014595,-0.014595,255.629661,250.488972,1,0,0,254.2,-0.014595,228.78,279.62,0
2594,11/23/2022,250.49,251.5,247.2,251.5,8846881,2209509306,0.759542,1164764604,292938297.9,456005428,0.004032,0.004032,256.660385,251.498968,1,0,0,250.49,0.004032,225.44,275.54,0
2594,11/24/2022,253.35,255,248.28,249.39,8531406,2137710348,0.732458,1164764604,290480644.6,452179696.6,-0.00839,-0.00839,254.507091,249.388977,1,0,0,251.5,-0.00839,226.35,276.65,0
2594,11/25/2022,249,249,245,245.05,8782164,2160628974,0.753986,1164764604,285425566.2,444310656.6,-0.017402,-0.017402,250.078041,245.048995,1,0,0,249.39,-0.017402,224.45,274.33,0
2594,11/28/2022,240,245.13,237.22,245.11,9910928,2387430973,0.850895,1164764604,285495452.1,444419445.2,0.000245,0.000245,250.139272,245.108995,1,0,0,245.05,0.000245,220.55,269.56,0
2594,11/29/2022,246.28,249.68,243,248.3,12358078,3051509362,1.060994,1164764604,289211051.2,450203370.9,0.013015,0.013015,253.394726,248.298982,1,0,0,245.11,0.013015,220.6,269.62,0
2594,11/30/2022,248.36,260,246.48,259.52,21287338,5434244563,1.827609,1164764604,302279710,470546833.7,0.045187,0.045187,264.844943,259.518936,1,0,0,248.3,0.045187,223.47,273.13,0
2594,12/1/2022,268,270.95,264.92,266.66,25798585,6927128718,2.214918,1164764604,310596129.3,483492673.7,0.027512,0.027512,272.131445,266.658907,1,0,0,259.52,0.027512,233.57,285.47,0
2594,12/2/2022,264.92,267.57,260.48,262.08,11607538,3062453852,0.996557,1164764604,305261507.4,475188479.4,-0.017175,-0.017175,267.457471,262.078926,1,0,0,266.66,-0.017175,239.99,293.33,0
2594,12/5/2022,265.95,267.59,261.9,263.36,10523309,2776465999,0.903471,1164764604,306752406.1,477509302.3,0.004884,0.004884,268.763735,263.358921,1,0,0,262.08,0.004884,235.87,288.29,0
2594,12/6/2022,260.55,271.63,260.01,267.6,12300679,3283672654,1.056066,1164764604,311691008,485197028,0.0161,0.0161,273.090733,267.598904,1,0,0,263.36,0.0161,237.02,289.7,0
2594,12/7/2022,267.65,278.28,267.65,273.74,19266593,5284876703,1.654119,1164764604,318842662.7,496329725.1,0.022945,0.022945,279.356716,273.738879,1,0,0,267.6,0.022945,240.84,294.36,0
2594,12/8/2022,273.75,275,270.87,274.29,9458065,2587392486,0.812015,1164764604,319483283.2,497326953.7,0.002009,0.002009,279.918001,274.288877,1,0,0,273.74,0.002009,246.37,301.11,0
2594,12/9/2022,275.48,277.7,271.45,274.7,10099232,2768392889,0.867062,1164764604,319960836.7,498070342.3,0.001495,0.001495,280.336414,274.698875,1,0,0,274.29,0.001495,246.86,301.72,0
2594,12/12/2022,271.96,273.47,268,269.88,8012821,2168695196,0.687935,1164764604,314346671.3,489330993.7,-0.017546,-0.017546,275.417515,269.878895,1,0,0,274.7,-0.017546,247.23,302.17,0
2594,12/13/2022,272,275,269.5,269.8,6138433,1667300818,0.527011,1164764604,314253490.2,489185942.3,-0.000296,-0.000296,275.335874,269.798895,1,0,0,269.88,-0.000296,242.89,296.87,0
2594,12/14/2022,269.41,269.44,263.6,266.4,9436462,2507895817,0.81016,1164764604,310293290.5,483021256.6,-0.012602,-0.012602,271.866111,266.398909,1,0,0,269.8,-0.012602,242.82,296.78,0
2594,12/15/2022,266.33,272.28,263.51,271.46,9712345,2610706544,0.833846,1164764604,316186999.4,492195759.4,0.018994,0.018994,277.029934,271.458888,1,0,0,266.4,0.018994,239.76,293.04,0
2594,12/16/2022,270.07,271.37,267.55,270.51,5619664,1512400641,0.482472,1164764604,315080473,490473273.7,-0.0035,-0.0035,276.060441,270.508892,1,0,0,271.46,-0.0035,244.31,298.61,0
2594,12/19/2022,268.99,275,265.61,266.5,8403891,2264390155,0.72151,1164764604,310409767,483202570.9,-0.014824,-0.014824,271.968162,266.498908,1,0,0,270.51,-0.014824,243.46,297.56,0
2594,12/20/2022,265.9,265.9,258.68,261.6,8490821,2218820935,0.728973,1164764604,304702420.4,474318170.9,-0.018386,-0.018386,266.967622,261.598928,1,0,0,266.5,-0.018386,239.85,293.15,0
2594,12/21/2022,261.58,262.85,259.6,260.8,4196630,1095313222,0.360299,1164764604,303770608.7,472867656.6,-0.003058,-0.003058,266.151207,260.798931,1,0,0,261.6,-0.003058,235.44,287.76,0
2594,12/22/2022,263,263.5,258.51,259.19,5920995,1543323319,0.508343,1164764604,301895337.7,469948496.6,-0.006173,-0.006173,264.508172,259.188938,1,0,0,260.8,-0.006173,234.72,286.88,0
2594,12/23/2022,256.1,256.4,250.5,252.18,9081868,2294101018,0.779717,1164764604,293730337.8,457238365.2,-0.027046,-0.027046,257.354338,252.178967,1,0,0,259.19,-0.027046,233.27,285.11,0
2594,12/26/2022,252.2,263.5,252.19,262.42,9354753,2430254725,0.803145,1164764604,305657527.4,475804948,0.040606,0.040606,267.804447,262.418925,1,0,0,252.18,0.040606,226.96,277.4,0
2594,12/27/2022,263.46,263.98,259.8,262.12,5553654,1453871979,0.476805,1164764604,305308098,475261005.2,-0.001143,-0.001143,267.498291,262.118926,1,0,0,262.42,-0.001143,236.18,288.66,0
2594,12/28/2022,257.5,259.2,253,254.62,10256378,2612261022,0.880554,1164764604,296572363.5,461662433.7,-0.028613,-0.028613,259.844403,254.618957,1,0,0,262.12,-0.028613,235.91,288.33,0
2594,12/29/2022,253.99,258.86,252.13,254.76,7225577,1841122254,0.620347,1164764604,296735430.5,461916273.7,0.00055,0.00055,259.987276,254.758956,1,0,0,254.62,0.00055,229.16,280.08,0
2594,12/30/2022,258.5,260.37,256.51,256.97,7488973,1931977379,0.64296,1164764604,299309560.3,465923319.5,0.008675,0.008675,262.242622,256.968947,1,0,0,254.76,0.008675,229.28,280.24,0
2594,1/3/2023,256.41,261.92,250,260.48,12137430,3108609041,1.04205,1164764604,303397884.1,472287450.9,0.013659,0.013659,265.824642,260.478933,1,0,0,256.97,0.013659,231.27,282.67,0
2594,1/4/2023,260,260.48,256.5,259.1,7267459,1881537612,0.623942,1164764604,301790508.9,469785313.7,-0.005298,-0.005298,264.416327,259.098939,1,0,0,260.48,-0.005298,234.43,286.53,0
2594,1/5/2023,262.52,267.59,261.06,265.08,11893600,3143084205,1.021116,1164764604,308755801.2,480627908,0.02308,0.02308,270.519027,265.078915,1,0,0,259.1,0.02308,233.19,285.01,0
2594,1/6/2023,267.91,271.2,265.1,266.2,13885523,3726792589,1.192131,1164764604,310060337.6,482658628,0.004225,0.004225,271.662008,266.19891,1,0,0,265.08,0.004225,238.57,291.59,0
2594,1/9/2023,268,268,262.29,263.38,11416882,3020383480,0.980188,1164764604,306775701.4,477545565.2,-0.010594,-0.010594,268.784146,263.378922,1,0,0,266.2,-0.010594,239.58,292.82,0
2594,1/10/2023,262.05,269.58,257.31,266.59,17351254,4568518535,1.489679,1164764604,310514595.8,483365753.7,0.012188,0.012188,272.06001,266.588909,1,0,0,263.38,0.012188,237.04,289.72,0
2594,1/11/2023,264.9,271,261.41,268.99,12836375,3429408754,1.102057,1164764604,313310030.8,487717296.6,0.009003,0.009003,274.509254,268.988899,1,0,0,266.59,0.009003,239.93,293.25,0
2594,1/12/2023,271.51,284.45,270.7,277.3,22347919,6213489747,1.918664,1164764604,322989224.7,502784513.7,0.030893,0.030893,282.989762,277.298865,1,0,0,268.99,0.030893,242.09,295.89,0
2594,1/13/2023,277.41,279.93,275,278.58,12841101,3556565563,1.102463,1164764604,324480123.4,505105336.6,0.004616,0.004616,284.296026,278.57886,1,0,0,277.3,0.004616,249.57,305.03,0
2594,1/16/2023,278.58,278.77,272,273.8,16499989,4536354778,1.416594,1164764604,318912548.6,496438513.7,-0.017158,-0.017158,279.417948,273.79888,1,0,0,278.58,-0.017158,250.72,306.44,0
2594,1/17/2023,273.81,274.5,268.93,269.99,11166571,3020383061,0.958698,1164764604,314474795.4,489530439.4,-0.013915,-0.013915,275.529773,269.988896,1,0,0,273.8,-0.013915,246.42,301.18,0
2594,1/18/2023,269.85,272.5,266.49,269,8610817,2315435133,0.739275,1164764604,313321678.5,487735428,-0.003667,-0.003667,274.51946,268.9989,1,0,0,269.99,-0.003667,242.99,296.99,0
2594,1/19/2023,267.88,270.85,266.52,270.5,8123863,2185520061,0.697468,1164764604,315068825.4,490455142.3,0.005576,0.005576,276.050238,270.498894,1,0,0,269,0.005576,242.1,295.9,0
2594,1/20/2023,271,271.88,267.02,270.07,10464935,2819530181,0.898459,1164764604,314567976.6,489675490.9,-0.00159,-0.00159,275.611415,270.068896,1,0,0,270.5,-0.00159,243.45,297.55,0
2594,1/30/2023,285,288,281,281.99,28185441,8014418508,2.41984,1164764604,328451970.7,511288153.7,0.044137,0.044137,287.775995,281.988847,1,0,0,270.07,0.044137,243.06,297.08,0
2594,1/31/2023,285,288.8,280.39,285.8,18711017,5339962478,1.60642,1164764604,332889723.8,518196228,0.013511,0.013511,291.66417,285.798831,1,0,0,281.99,0.013511,253.79,310.19,0
2594,2/1/2023,287.98,304.33,286.14,304.33,27298697,8144001077,2.343709,1164764604,354472811.9,551793765.1,0.064836,0.064836,310.574377,304.328755,1,0,0,285.8,0.064836,257.22,314.38,0
2594,2/2/2023,305.87,306.13,299.96,302.62,14802993,4485489933,1.2709,1164764604,352481064.5,548693290.8,-0.005619,-0.005619,308.82929,302.618762,1,0,0,304.33,-0.005619,273.9,334.76,0
2594,2/3/2023,299.95,299.95,292.8,295,15294828,4517779880,1.313126,1164764604,343605558.2,534877142.2,-0.02518,-0.02518,301.05294,294.998793,1,0,0,302.62,-0.02518,272.36,332.88,0
2594,2/6/2023,291.69,291.69,287.61,289.98,10044660,2906251550,0.862377,1164764604,337758439.9,525775165.1,-0.017017,-0.017017,295.929937,289.978814,1,0,0,295,-0.017017,265.5,324.5,0
2594,2/7/2023,291.99,292.48,287.6,289,7683474,2223584358,0.659659,1164764604,336616970.6,523998285.1,-0.00338,-0.00338,294.929829,288.998818,1,0,0,289.98,-0.00338,260.98,318.98,0
2594,2/8/2023,289,289,282.8,285.66,9290144,2653105085,0.797598,1164764604,332726656.8,517942388,-0.011557,-0.011557,291.521297,285.658832,1,0,0,289,-0.011557,260.1,317.9,0
2594,2/9/2023,284,288.82,282.3,288.33,9064889,2602093564,0.778259,1164764604,335836578.3,522783479.4,0.009347,0.009347,294.246081,288.328821,1,0,0,285.66,0.009347,257.09,314.23,0
2594,2/10/2023,285.88,285.9,280,281.86,12970811,3659502384,1.113599,1164764604,328300551.3,511052445.1,-0.02244,-0.02244,287.643327,281.858847,1,0,0,288.33,-0.02244,259.5,317.16,0
2594,2/13/2023,279.01,283.29,277.06,282.32,9346144,2628940179,0.802406,1164764604,328836343,511886490.8,0.001632,0.001632,288.112765,282.318845,1,0,0,281.86,0.001632,253.67,310.05,0
2594,2/14/2023,284,284.5,279.1,281.97,7364368,2068766543,0.632262,1164764604,328428675.4,511251890.8,-0.00124,-0.00124,287.755584,281.968846,1,0,0,282.32,-0.00124,254.09,310.55,0
2594,2/15/2023,283,283.9,278.56,279,9083216,2549250814,0.779833,1164764604,324969324.5,505866856.6,-0.010533,-0.010533,284.724644,278.998858,1,0,0,281.97,-0.010533,253.77,310.17,0
2594,2/16/2023,280,281.79,274.85,277.02,10334815,2883947589,0.887288,1164764604,322663090.6,502276833.7,-0.007097,-0.007097,282.704017,277.018866,1,0,0,279,-0.007097,251.1,306.9,0
2594,2/17/2023,276.49,278.1,271.28,271.66,10099650,2764372531,0.867098,1164764604,316419952.3,492558388,-0.019349,-0.019349,277.234038,271.658888,1,0,0,277.02,-0.019349,249.32,304.72,0
2594,2/20/2023,271.59,273.3,267,272.8,13070148,3524868435,1.122128,1164764604,317747784,494625370.8,0.004196,0.004196,278.397429,272.798883,1,0,0,271.66,0.004196,244.49,298.83,0
2594,2/21/2023,272,276.56,270.28,274.75,11369006,3115649014,0.976078,1164764604,320019075,498160999.4,0.007148,0.007148,280.38744,274.748875,1,0,0,272.8,0.007148,245.52,300.08,0
2594,2/22/2023,271.9,272.62,268.9,270.42,8508796,2301668445,0.730516,1164764604,314975644.2,490310090.9,-0.01576,-0.01576,275.968595,270.418893,1,0,0,274.75,-0.01576,247.28,302.23,0
2594,2/23/2023,269.9,271.67,268.5,270.44,10035821,2705234150,0.861618,1164764604,314998939.5,490346353.7,0.000074,0.000074,275.989005,270.438893,1,0,0,270.42,0.000074,243.38,297.46,0
2594,2/24/2023,269.02,269.88,267,267.58,6686761,1790064872,0.574087,1164764604,311667712.7,485160765.1,-0.010575,-0.010575,273.070322,267.578905,1,0,0,270.44,-0.010575,243.4,297.48,0
2594,2/27/2023,265,265.89,258,259.81,16970381,4428436083,1.456979,1164764604,302617491.8,471072645.2,-0.029038,-0.029038,265.140894,259.808937,1,0,0,267.58,-0.029038,240.82,294.34,0
2594,2/28/2023,261,262,257.57,260.8,12033003,3122819224,1.033085,1164764604,303770608.7,472867656.6,0.00381,0.00381,266.151207,260.798933,1,0,0,259.81,0.00381,233.83,285.79,0
2594,3/1/2023,260.75,266.54,257.76,265.5,14365761,3781045101,1.233362,1164764604,309245002.4,481389428,0.018021,0.018021,270.947644,265.498914,1,0,0,260.8,0.018021,234.72,286.88,0
2594,3/2/2023,266.12,268.13,262,263.71,11490496,3043464760,0.986508,1164764604,307160073.7,478143902.3,-0.006742,-0.006742,269.120916,263.708921,1,0,0,265.5,-0.006742,238.95,292.05,0
2594,3/3/2023,264.99,265.23,262.08,263.79,6398161,1686348718,0.549309,1164764604,307253254.9,478288953.7,0.000303,0.000303,269.202557,263.788921,1,0,0,263.71,0.000303,237.34,290.08,0
2594,3/6/2023,264,264.63,258,264.27,11212447,2932174905,0.962636,1164764604,307812341.9,479159262.3,0.00182,0.00182,269.692406,264.268919,1,0,0,263.79,0.00182,237.41,290.17,0
2594,3/7/2023,264.18,266.99,260.5,260.68,10593288,2789608646,0.909479,1164764604,303630837,472650079.4,-0.013585,-0.013585,266.028745,260.678934,1,0,0,264.27,-0.013585,237.84,290.7,0
2594,3/8/2023,258.5,259.79,255,256.99,12089760,3104294281,1.037957,1164764604,299332855.6,465959582.3,-0.014155,-0.014155,262.263032,256.988949,1,0,0,260.68,-0.014155,234.61,286.75,0
2594,3/9/2023,256.5,259.83,254.01,256.07,9673143,2481897868,0.830481,1164764604,298261272.2,464291490.9,-0.00358,-0.00358,261.324155,256.068953,1,0,0,256.99,-0.00358,231.29,282.69,0
2594,3/10/2023,252,253,242.3,243.14,28346408,6951755744,2.43366,1164764604,283200865.8,440847553.8,-0.050494,-0.050494,248.128852,243.139006,1,0,0,256.07,-0.050494,230.46,281.68,0
2594,3/13/2023,241.72,242.95,237,240.49,16734341,4010230472,1.436714,1164764604,280114239.6,436042725.2,-0.010899,-0.010899,245.424478,240.489017,1,0,0,243.14,-0.010899,218.83,267.45,0
2594,3/14/2023,240,242.5,233.03,239.98,19856816,4715842057,1.704792,1164764604,279520209.7,435118022.3,-0.002121,-0.002121,244.904014,239.979019,1,0,0,240.49,-0.002121,216.44,264.54,0
2594,3/15/2023,241.5,242.48,237.41,238.62,12071459,2895736124,1.036386,1164764604,277936129.8,432652148.1,-0.005667,-0.005667,243.516109,238.619025,1,0,0,239.98,-0.005667,215.98,263.98,0
2594,3/16/2023,235,239.62,234,234.79,11837025,2793057411,1.016259,1164764604,273475081.4,425707810.9,-0.016051,-0.016051,239.607523,234.789041,1,0,0,238.62,-0.016051,214.76,262.48,0
2594,3/17/2023,236.78,240.98,235.53,237.91,13500262,3213067916,1.159055,1164764604,277109146.9,431364816.6,0.013288,0.013288,242.791541,237.909028,1,0,0,234.79,0.013288,211.31,258.27,0
2594,3/20/2023,237.91,239.36,234.6,235.57,8632333,2041533811,0.741123,1164764604,274383597.8,427122062.4,-0.009836,-0.009836,240.403528,235.569038,1,0,0,237.91,-0.009836,214.12,261.7,0
2594,3/21/2023,236.89,239.51,234.79,239.51,10887269,2585297268,0.934718,1164764604,278972770.3,434265845.2,0.016725,0.016725,244.424371,239.509022,1,0,0,235.57,0.016725,212.01,259.13,0
2594,3/22/2023,242.2,247.58,242.08,243.2,15533932,3800940796,1.333654,1164764604,283270751.7,440956342.3,0.015406,0.015406,248.190084,243.199007,1,0,0,239.51,0.015406,215.56,263.46,0
2594,3/23/2023,242.99,245.5,239.5,245.49,9746104,2374450293,0.836745,1164764604,285938062.6,445108439.5,0.009416,0.009416,250.527071,245.488998,1,0,0,243.2,0.009416,218.88,267.52,0
2594,3/24/2023,245.5,247.63,243.49,246.02,8101826,1990565427,0.695576,1164764604,286555387.9,446069405.2,0.002159,0.002159,251.067946,246.018996,1,0,0,245.49,0.002159,220.94,270.04,0
2594,3/27/2023,245.99,245.99,240.3,243.65,9249536,2246213086,0.794112,1164764604,283794895.8,441772256.6,-0.009633,-0.009633,248.649317,243.649006,1,0,0,246.02,-0.009633,221.42,270.62,0
2594,3/28/2023,244.5,245.67,242.4,245.01,8184504,1998797291,0.702675,1164764604,285378975.6,444238130.9,0.005582,0.005582,250.037222,245.009,1,0,0,243.65,0.005582,219.29,268.02,0
2594,3/29/2023,246.55,250.25,246.55,247.7,14430262,3588758349,1.238899,1164764604,288512192.4,449115485.2,0.010979,0.010979,252.782417,247.698989,1,0,0,245.01,0.010979,220.51,269.51,0
2594,3/30/2023,250,257.2,250,257.2,20926722,5317797712,1.796648,1164764604,299577456.2,466340342.3,0.038353,0.038353,262.477342,257.19895,1,0,0,247.7,0.038353,222.93,272.47,0
2594,3/31/2023,258.97,260.86,255,256.02,16700761,4304295452,1.433831,1164764604,298203033.9,464200833.7,-0.004588,-0.004588,261.27313,256.018955,1,0,0,257.2,-0.004588,231.48,282.92,0
2594,4/3/2023,256,258.24,252.26,255.92,13369125,3412119593,1.147796,1164764604,298086557.5,464019519.5,-0.000391,-0.000391,261.171078,255.918955,1,0,0,256.02,-0.000391,230.42,281.62,0
2594,4/4/2023,255.81,255.81,247.99,250.92,13774433,3448255051,1.182594,1164764604,292262734.4,454953805.2,-0.019537,-0.019537,256.068486,250.918975,1,0,0,255.92,-0.019537,230.33,281.51,0
2594,4/6/2023,248,250.88,245.68,250,8194227,2036216982,0.703509,1164764604,291191151,453285713.8,-0.003667,-0.003667,255.129609,249.998979,1,0,0,250.92,-0.003667,225.83,276.01,0
2594,4/7/2023,250.05,252.13,248.33,249.28,6872291,1718631441,0.590015,1164764604,290352520.5,451980250.9,-0.00288,-0.00288,254.394836,249.278982,1,0,0,250,-0.00288,225,275,0
2594,4/10/2023,249.28,251.2,246,251,9805791,2436804939,0.841869,1164764604,292355915.6,455098856.6,0.0069,0.0069,256.150128,250.998975,1,0,0,249.28,0.0069,224.35,274.21,0
2594,4/11/2023,252.15,254.49,248.6,249.83,8745512,2194591845,0.750839,1164764604,290993141,452977479.5,-0.004661,-0.004661,254.956121,249.82898,1,0,0,251,-0.004661,225.9,276.1,0
2594,4/12/2023,248.8,248.8,243.33,243.4,11232970,2751446164,0.964398,1164764604,283503704.6,441318970.9,-0.025738,-0.025738,248.394187,243.399006,1,0,0,249.83,-0.025738,224.85,274.81,0
2594,4/13/2023,240.58,243,237.77,242.82,8096464,1952037226,0.695116,1164764604,282828141.1,440267348.1,-0.002383,-0.002383,247.802286,242.819008,1,0,0,243.4,-0.002383,219.06,267.74,0
2594,4/14/2023,243.4,247.47,242.99,246.06,10550644,2589957803,0.905818,1164764604,286601978.5,446141930.9,0.013343,0.013343,251.108766,246.058995,1,0,0,242.82,0.013343,218.54,267.1,0
2594,4/17/2023,245,249.68,244.21,249.44,9039385,2244153587,0.77607,1164764604,290538882.8,452270353.8,0.013736,0.013736,254.558118,249.438981,1,0,0,246.06,0.013736,221.45,270.67,0
2594,4/18/2023,250.4,252.18,248.44,249,7843220,1961474846,0.673374,1164764604,290026386.4,451472570.9,-0.001764,-0.001764,254.10909,248.998983,1,0,0,249.44,-0.001764,224.5,274.38,0
2594,4/19/2023,249,253.2,246.09,250.85,11192747,2793037791,0.960945,1164764604,292181200.9,454826885.2,0.00743,0.00743,255.997049,250.848975,1,0,0,249,0.00743,224.1,273.9,0
2594,4/20/2023,249.93,249.93,245,245.02,10030830,2470721410,0.861189,1164764604,285390623.3,444256262.3,-0.023241,-0.023241,250.047427,245.018999,1,0,0,250.85,-0.023241,225.77,275.94,0
2594,4/21/2023,244.5,248.95,243,243,10405248,2553937672,0.893335,1164764604,283037798.8,440593713.8,-0.008244,-0.008244,247.98598,242.999007,1,0,0,245.02,-0.008244,220.52,269.52,0
2594,4/24/2023,244.1,258.6,243.18,253.49,26701734,6747607047,2.292458,1164764604,295256179.5,459613582.3,0.043169,0.043169,258.691218,253.488964,1,0,0,243,0.043169,218.7,267.3,0
2594,4/25/2023,251,251.8,242.2,244.3,18741873,4589549733,1.60907,1164764604,284551992.8,442950799.5,-0.036254,-0.036254,249.312654,244.299002,1,0,0,253.49,-0.036254,228.14,278.84,0
2594,4/26/2023,243,254.54,241,251,17449204,4353221180,1.498088,1164764604,292355915.6,455098856.6,0.027425,0.027425,256.150128,250.998975,1,0,0,244.3,0.027425,219.87,268.73,0
2594,4/27/2023,250,258.99,249.55,258.92,24246438,6228404693,2.08166,1164764604,301580851.3,469458948,0.031554,0.031554,264.232634,258.918943,1,0,0,251,0.031554,225.9,276.1,0
2594,4/28/2023,261.47,262.97,254,255.86,19194480,4933612984,1.647928,1164764604,298016671.6,463910730.9,-0.011818,-0.011818,261.109848,255.858955,1,0,0,258.92,-0.011818,233.03,284.81,0
2594,5/4/2023,255,257.61,251.4,252.52,11812427,3002183827,1.014147,1164764604,294126357.8,457854833.7,-0.013054,-0.013054,257.701316,252.518969,1,0,0,255.86,-0.013054,230.27,281.45,0
2594,5/5/2023,252.55,253.8,247.95,250.07,10243959,2560075787,0.879487,1164764604,291272684.5,453412633.8,-0.009702,-0.009702,255.201046,250.068979,1,0,0,252.52,-0.009702,227.27,277.77,0
2594,5/8/2023,253,259.1,252.52,254.03,12162620,3104234524,1.044213,1164764604,295885152.4,460592679.5,0.015836,0.015836,259.242299,254.028963,1,0,0,250.07,0.015836,225.06,275.08,0
2594,5/9/2023,250.04,253.36,249,250.11,8988483,2253697879,0.7717,1164764604,291319275.1,453485159.5,-0.015431,-0.015431,255.241867,250.108979,1,0,0,254.03,-0.015431,228.63,279.43,0
2594,5/10/2023,251,262.18,249.2,259.79,25369089,6542224183,2.178044,1164764604,302594196.5,471036382.3,0.038703,0.038703,265.120485,259.788939,1,0,0,250.11,0.038703,225.1,275.12,0
2594,5/11/2023,260.77,269.8,258.68,263.75,21423687,5669565808,1.839315,1164764604,307206664.3,478216428,0.015243,0.015243,269.161738,263.748923,1,0,0,259.79,0.015243,233.81,285.77,0
2594,5/12/2023,266,268.25,259.52,260.1,10457353,2750523184,0.897808,1164764604,302955273.5,471598456.6,-0.013839,-0.013839,265.436846,260.098938,1,0,0,263.75,-0.013839,237.38,290.13,0
2594,5/15/2023,260.1,266.55,258.7,264.9,13692627,3615695776,1.17557,1164764604,308546143.6,480301542.3,0.018454,0.018454,270.335335,264.898918,1,0,0,260.1,0.018454,234.09,286.11,0
2594,5/16/2023,264.39,267.42,263.2,265.13,8163931,2162966661,0.700908,1164764604,308814039.5,480718565.2,0.000868,0.000868,270.570054,265.128917,1,0,0,264.9,0.000868,238.41,291.39,0
2594,5/17/2023,264.99,265.8,259.01,261,8955605,2336687603,0.768877,1164764604,304003561.6,473230285.2,-0.015577,-0.015577,266.355313,260.998934,1,0,0,265.13,-0.015577,238.62,291.64,0
2594,5/18/2023,262.3,263.88,256.56,259.08,10069665,2610927791,0.864524,1164764604,301767213.6,469749050.9,-0.007356,-0.007356,264.395918,259.078942,1,0,0,261,-0.007356,234.9,287.1,0
2594,5/19/2023,258.18,260.92,256.3,259.18,6010582,1557739695,0.516034,1164764604,301883690.1,469930365.2,0.000386,0.000386,264.49797,259.178942,1,0,0,259.08,0.000386,233.17,284.99,0
2594,5/22/2023,260.92,266,257.08,265.1,12016521,3160916357,1.031669,1164764604,308779096.5,480664170.9,0.022841,0.022841,270.539439,265.098918,1,0,0,259.18,0.022841,233.26,285.1,0
2594,5/23/2023,265.04,266.88,262.93,262.93,9061940,2401159869,0.778006,1164764604,306251557.3,476729650.9,-0.008186,-0.008186,268.324914,262.928927,1,0,0,265.1,-0.008186,238.59,291.61,0
2594,5/24/2023,261.6,265,259.52,261.91,6809295,1787131273,0.584607,1164764604,305063497.4,474880245.2,-0.003879,-0.003879,267.283985,261.908931,1,0,0,262.93,-0.003879,236.64,289.22,0
2594,5/25/2023,261.96,263.85,255.14,255.6,13207895,3413072494,1.133954,1164764604,297713832.8,463439313.7,-0.024092,-0.024092,260.844514,255.598957,1,0,0,261.91,-0.024092,235.72,288.1,0
2594,5/26/2023,253,253,242.8,246.99,18581340,4583193890,1.595287,1164764604,287685209.5,447828153.8,-0.033685,-0.033685,252.05785,246.988992,1,0,0,255.6,-0.033685,230.04,281.16,0
2594,5/29/2023,250,250.55,242,244.93,12472291,3051361333,1.070799,1164764604,285285794.5,444093079.5,-0.00834,-0.00834,249.955582,244.929,1,0,0,246.99,-0.00834,222.29,271.69,0
2594,5/30/2023,245.95,255,245.83,252.2,16688058,4201064907,1.432741,1164764604,293753633.1,457274628,0.029682,0.029682,257.374751,252.19897,1,0,0,244.93,0.029682,220.44,269.42,0
2594,5/31/2023,252.2,254.9,249.65,253.66,11838117,2995495154,1.016353,1164764604,295454189.5,459921816.6,0.005789,0.005789,258.864708,253.658964,1,0,0,252.2,0.005789,226.98,277.42,0
2594,6/1/2023,253.66,257.88,253.23,255.45,8673571,2217698926,0.744663,1164764604,297539118.1,463167342.3,0.007057,0.007057,260.691436,255.448957,1,0,0,253.66,0.007057,228.29,279.03,0
2594,6/2/2023,257.88,259.59,255.6,259.06,11067975,2854069098,0.950233,1164764604,301743918.3,469712788,0.014132,0.014132,264.375508,259.058942,1,0,0,255.45,0.014132,229.91,281,0
2594,6/5/2023,259,259.06,251.67,258.32,10479452,2682476684,0.899706,1164764604,300881992.5,468371062.3,-0.002856,-0.002856,263.620324,258.318945,1,0,0,259.06,-0.002856,233.15,284.97,0
2594,6/6/2023,257.95,265,256.18,260.88,12898111,3371155485,1.107358,1164764604,303863789.9,473012708,0.00991,0.00991,266.232851,260.878935,1,0,0,258.32,0.00991,232.49,284.15,0
2594,6/7/2023,262,263.44,255.5,256.55,10049028,2598158541,0.862752,1164764604,298820359.2,465161799.5,-0.016598,-0.016598,261.814006,256.548953,1,0,0,260.88,-0.016598,234.79,286.97,0
